,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,age,workclass
236,170525,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,40,State-gov
237,180138,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Iran,>50K,41,Private
238,115076,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K,38,Local-gov
239,115458,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,23,Private
240,347890,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,40,Private
241,196001,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,<=50K,41,Self-emp-not-inc
242,273905,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K,24,State-gov
243,119156,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K,20,?
244,179488,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,<=50K,38,Private
245,203580,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,?,<=50K,56,Private
246,236596,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,58,Private
247,183916,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K,32,Private
248,207578,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,United-States,>50K,40,Private
249,153141,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,?,<=50K,45,Private
250,112763,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,41,Private
251,390781,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,42,Private
252,171328,10th,6,Widowed,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K,59,Local-gov
253,27382,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,19,Local-gov
254,259014,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50K,58,Private
255,303044,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K,42,Self-emp-not-inc
256,117789,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,20,Private
257,172579,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,32,Private
258,187666,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,45,Private
259,204518,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,50,Private
260,150042,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,36,Private
261,98092,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,45,Private
262,245918,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K,17,Private
263,146013,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K,59,Private
264,378322,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,26,Private
265,257295,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Thailand,>50K,37,Self-emp-inc
266,218956,Some-college,10,Never-married,?,Own-child,White,Male,0,0,24,Canada,<=50K,19,?
267,21174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,64,Private
268,185480,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,33,Private
269,222205,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K,33,Private
270,69867,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,61,Private
271,191260,9th,5,Never-married,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50K,17,Private
272,30653,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50K,50,Self-emp-not-inc
273,209109,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K,27,Local-gov
274,70377,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,30,Private
275,477983,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,43,Private
276,170924,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K,44,Private
277,190174,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,35,Private
278,193787,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,25,Private
279,279472,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K,24,Private
280,34918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K,22,Private
281,97688,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K,42,Local-gov
282,175413,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50K,34,Private
283,173960,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K,60,Private
284,205759,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,21,Private
285,425161,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,57,Federal-gov
286,220531,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,41,Private
287,176609,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K,50,Private
288,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,25,Private
289,193884,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K,50,Private
290,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,36,Private
291,127595,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,31,Private
292,220419,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K,29,Local-gov
293,231931,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K,21,Private
294,248402,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,27,Private
295,111095,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K,65,Private
296,57424,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K,37,Self-emp-inc
297,157443,Masters,14,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,3464,0,40,?,<=50K,39,?
298,278130,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,24,Private
299,169469,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K,38,Private
300,146268,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K,48,Private
301,153718,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K,21,Private
302,217460,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,31,Private
303,238638,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K,55,Private
304,303296,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K,24,Private
305,173321,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,43,Private
306,193945,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K,26,Private
307,83082,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K,46,Private
308,193815,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,35,Private
309,34987,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K,41,Self-emp-inc
310,59306,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,26,Private
311,142897,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50K,34,Private
312,860348,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,25,United-States,<=50K,19,?
313,205607,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K,36,Self-emp-not-inc
314,199698,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K,22,Private
315,191954,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,24,Private
316,138714,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,77,Self-emp-not-inc
317,399087,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K,22,Private
318,423158,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,29,Private
319,159841,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K,62,Private
320,174308,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,39,Self-emp-not-inc
321,50356,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K,43,Private
322,186110,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K,35,Private
323,200381,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,29,Private
324,174309,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K,76,Self-emp-not-inc
325,78383,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K,63,Self-emp-not-inc
326,211601,Assoc-voc,11,Never-married,?,Own-child,Black,Female,0,0,15,United-States,<=50K,23,?
327,187728,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K,43,Private
328,321171,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,58,Self-emp-not-inc
329,127921,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50K,66,Private
330,206565,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K,41,Private
331,224563,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,26,Private
332,178686,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,47,Private
333,98545,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,55,Local-gov
334,242606,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,53,Private
335,270942,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50K,17,Private
336,94235,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,30,Private
337,71195,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K,49,Private
338,104112,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,Haiti,<=50K,19,Private
339,261192,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,45,Private
340,94936,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,26,Private
341,296478,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K,38,Private
342,119272,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K,36,State-gov
343,85043,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K,33,Private
344,293364,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K,22,State-gov
345,241895,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K,43,Self-emp-not-inc
346,36135,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K,67,?
347,151989,Assoc-voc,11,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K,30,?
348,101128,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Iran,<=50K,56,Private
349,156464,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K,31,Private
350,117963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,33,Private
351,192262,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,26,Private
352,111363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,33,Private
353,329752,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K,46,Local-gov
354,372020,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K,59,?
355,95432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,38,Federal-gov
356,161400,11th,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K,65,Private
357,96129,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,40,Private
358,111949,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K,42,Private
359,117125,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K,26,Self-emp-not-inc
360,348022,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K,36,Private
361,270092,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,62,Private
362,180609,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,43,Private
363,174575,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,>50K,43,Private
364,410439,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K,22,Private
365,92262,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,28,Private
366,183081,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,56,Self-emp-not-inc
367,362589,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K,22,Private
368,212448,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K,57,Private
369,481060,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,39,Private
370,185885,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,<=50K,26,Federal-gov
371,89821,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K,17,Private
372,184018,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K,40,State-gov
373,256649,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,45,Private
374,160323,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,44,Private
375,350845,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K,20,Local-gov
376,267404,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K,33,Private
377,35633,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,23,Private
378,80914,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K,46,Self-emp-not-inc
379,172927,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,38,Private
380,174319,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,54,Private
381,214955,5th-6th,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,<=50K,46,Private
382,344991,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,25,Private
383,108699,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,46,Private
384,117312,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K,36,Local-gov
385,396099,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,23,Private
386,134152,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,29,Private
387,162028,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,United-States,>50K,44,Private
388,25429,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K,19,Private
389,232392,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K,19,Private
390,220098,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K,35,Private
391,301302,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,27,Private
392,277946,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,46,Self-emp-not-inc
393,98101,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,?,>50K,34,State-gov
394,196164,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,34,Private
395,115562,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,44,Private
396,96975,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K,45,Private
397,137300,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,35,United-States,<=50K,20,?
398,86872,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,25,Private
399,132178,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,52,Self-emp-inc
400,416103,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,20,Private
401,108574,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,28,Private
